6.2187153E-9
-2.05338E-5
-4.0739775E-5
-6.0617924E-5
-8.004904E-5
-9.906292E-5
-0.99999964
-0.799999
-0.5999979
-0.39999723
-0.19999635
4.4107437E-6
-0.99999964
-0.799999
-0.5999979
-0.39999723
-0.19999635
4.4107437E-6
